用户号,产品名称,推荐指数
10838,挑战者联盟 第三季：陈学冬裤裆撕裂惹爆笑,0.803098857067
11271,危情24小时,1.95238612836
11271,西游记,1.93530146873
11271,末日浩劫,1.92226734736
11271,金星秀：“鼓励教育”过头闹悲剧,1.91329126186
11271,魔戒3：国王归来,1.90641161493
11271,72家房客：瘦马计划,1.90641161493
11271,雅罗斯拉夫：千年记忆,1.90641161493
11271,我们停战吧,1.90114261914
11271,歌声的翅膀：文化小传承者骄兰震惊评委,1.89833577653
11271,少年派的奇幻漂流,1.89833577653
10925,变形金刚之动力战士,0.566021686379
10925,中国新歌声 第二季：张婉清红酒嗓再现经典,0.563735370666
10925,警察故事2013,0.530137496127
10925,一路惊喜,0.520369890739
10925,副作用,0.520369890739
10925,飞屋环游记,0.520369890739
10925,如意酷宝之小神羊,0.520369890739
10925,名侦探柯南：水平线上的阴谋,0.514454968467
10925,我的一九九七,0.514454968467
10925,长城,0.514454968467
11315,完美音调2,4.19076754345
11315,末日浩劫,4.17543040077
11315,荒岛情未了,4.14855203269
11315,亡命刺客,4.14531612682
11315,名利场,4.13828403043
11315,舌尖上的中国Ⅱ？三餐,4.1337645082
11315,金箍棒传奇2：沙僧的逆袭,4.13147207439
11315,自然：小动物大智慧,4.13077777193
11315,开心剧乐部：潘粤明暴露画家潜质,4.12813741181
11315,极速蜗牛,4.12414834208
10122,2017出彩中国人：蔡国庆喜得千金升级当爸,0.612027982883
10122,变形金刚,0.594683587467
10122,七十二层奇楼：吴亦凡秀方言rap根本停不下来,0.594683587467
10122,铁血娇娃,0.594683587467
10122,极限挑战 第三季：沙溢被虐惨叫连连,0.594683587467
10122,龙之谷：破晓奇兵,0.594683587467
10122,最紧要好好玩消暑版,0.594683587467
10122,蜘蛛侠2,0.594683587467
10122,斗牛,0.594683587467
10122,鲁滨逊漂流记,0.594683587467
10905,星原小宝,0.529900183615
10905,加菲猫,0.521413384776
10905,我的仨妈俩爸,0.521413384776
10905,人文地理：夫妻搭档,0.521413384776
10746,极速前进 第四季：范爷率组霸气夺冠,5.31975842067
10746,王牌对王牌 第二季：永远的张国荣,5.28105524094
10746,一粒红尘,5.25940868881
10746,了不起的菲丽西,5.24976798795
10746,道格拉：吸血鬼,5.20337574988
10746,我的老爸是奇葩,5.19083393916
10746,都市笑口组：乌龙衙门荒唐事,5.18948780369
10746,小兔班弟,5.18718075072
10746,新成龙历险记,5.1555901784
10746,特别呈现：传家,5.15027507624
10721,我是未来：SNH48示爱张绍刚？,0.854590245105
10721,天天向上：范冰冰李晨秀恩爱,0.849503834113
10721,奇域,0.821982055381
10721,特别呈现：零零后,0.821909210088
10721,非诚勿扰：播音出身爱挑刺 孟非威胁别找茬,0.808929929085
10721,碟中谍4：幽灵协议,0.806957436233
10721,魔兽,0.806267319609
10721,精灵梦叶罗丽2,0.798668723654
10721,美国骗局,0.798668723654
10721,蒙面唱将猜猜猜 第二季：胡彦斌遭Ella逼问恋情,0.798668723654
10832,人文地理：夫妻搭档,3.17512205052
10832,我的仨妈俩爸,3.17512205052
10832,加菲猫,3.17512205052
10832,自然：小动物大智慧,3.14464130166
10832,音悦V榜内地：华晨宇、陈翔、井柏然各自发声,3.14414374228
10832,金箍棒传奇2：沙僧的逆袭,3.14399709059
10832,荒岛情未了,3.1177722759
10832,今晚80后脱口秀：别惯着自己,3.10766104715
10832,我心雀跃,3.10766104715
10832,我想和你唱 第二季：萧敬腾被爆撩妹有绝招,3.10766104715
11237,机械战警,0.510418864871
11237,花儿与少年 第三季：陈柏霖责任感爆棚,0.505071544682
11237,欢乐颂,0.505071544682
10751,反击,1.19462043606
10751,挑战的法则：雨衣CP归来,1.19462043606
10751,家家行运菜,1.14240301584
10751,钟馗伏魔：雪妖魔灵,1.1383419403
10751,麻雀,1.13714758673
10751,博格曼,1.13401882649
10751,妇女参政论者,1.13401882649
10751,飞天大盗 第八季,1.13401882649
10751,金星秀：金星扔鸡蛋砸车破谣言,1.13401882649
10751,斗牛,1.13401882649
11102,谭咏麟-爱的根源演唱会,1.44622009818
11102,豪华爱漫游：法属波利尼西亚,1.42240818428
11102,道格拉：吸血鬼,1.38663045881
11102,梦幻飞琴,1.3830598406
11102,艺术家,1.37464342907
11102,破冰船,1.37165520859
11102,拳王阿里,1.37146956574
11102,猜拳,1.36886301331
11102,都市笑口组：乌龙衙门荒唐事,1.36881327456
11102,危情24小时,1.36438256697
10805,勇敢复仇人,5.01246099532
10805,骇客时空,4.97046258686
10805,豪华爱漫游：法属波利尼西亚,4.96644897085
10805,怪兽大学,4.96480539058
10805,破冰船,4.96452781721
10805,艺术家,4.94918945511
10805,今晚80后脱口秀：看好你的钱,4.9438028939
10805,唐人街探案,4.94167130719
10805,超级飞侠3,4.92973895245
10805,我的老爸是奇葩,4.92461082873
10763,艺术家,2.5043208111
10763,博人传 火影忍者新时代,2.50088601973
10763,今晚80后脱口秀：看好你的钱,2.48561067629
10763,汽车人总动员,2.47467778652
10763,我的老爸是奇葩,2.46843380035
10763,矮仔多情,2.46604230235
10763,在下坂本，有何贵干？,2.4604684911
10763,发现：国家宝藏？塔尖上的国宝,2.44856481124
10763,小屁孩日记3,2.44681775004
10763,超级奖杯,2.44545024734
10778,破碎之城,3.24350165184
10778,地心营救,3.24350165184
10778,叶问3,3.24350165184
10778,猫和老鼠：海盗寻宝,3.24350165184
10778,潘磕惺康第三季,3.24350165184
10778,蝙蝠侠：元年,3.24350165184
10778,自然：海洋活化石-腔棘鱼,3.24350165184
10778,危情24小时,3.17851127871
10778,加油向未来 第二季：撒贝宁水上漂 航母舰载机空降现场,3.17412032059
10778,俺爹是卧底,3.14874316459
10674,繁星四月,12.2425653548
10674,辛巴达历险记2,12.2095433896
10674,五彩缤纷的旅途：柬埔寨失落的神庙,12.1804040596
10674,轻睐宣传片,12.1391446673
10674,梦幻飞琴,12.1173353425
10674,惩罚者2：战争特区,12.1155963606
10674,我是未来：SNH48示爱张绍刚？,12.1045586939
10674,音悦V榜内地：TFBOYS两首霸榜不让王位,12.101834412
10674,人文地理：明月出天山,12.0633879478
10674,全能?灏？高清),12.047433156
11042,越狱 第四季,0.856991895307
11042,小叮当：羽翼之迷,0.848297822788
11042,爱的秘笈,0.840018886319
11042,蓝精灵：寻找神秘村,0.840018886319
11042,非常人贩2,0.840018886319
11042,步步惊心,0.840018886319
11042,X战警3：最后战役,0.829573500869
11042,好景在望,0.825608347445
11042,星际穿越,0.812700079482
11042,金星秀：岳岳算错账遭客人辱骂,0.799336402806
10212,自然：海洋活化石-腔棘鱼,0.516264272354
10212,地心营救,0.516264272354
10212,叶问3,0.516264272354
10212,潘磕惺康第三季,0.516264272354
10212,蝙蝠侠：元年,0.516264272354
10212,猫和老鼠：海盗寻宝,0.516264272354
10212,破碎之城,0.516264272354
10212,一站到底：英学霸曾为习主席读诗,0.515223695373
10212,自然：生命的力量Ⅱ-加里曼丹岛,0.515223695373
10212,神探夏洛克 第一季：盲目的银行家,0.515223695373
10853,星际穿越,5.30235395552
10853,我的老爸是奇葩,5.24416546912
10853,道格拉：吸血鬼,5.13676752945
10853,小兔班弟,5.10989737242
10853,猜拳,5.10005400478
10853,音悦V榜特别企划：我们都是小公举,5.09643838249
10853,来吧兄弟：陈小春化身大佬分任务,5.09635216866
10853,我们停战吧,5.08728874034
10853,王牌对王牌 第二季：永远的张国荣,5.0839359102
10853,赌城群英会,5.07555917013
10951,饼干警长,4.57151685081
10951,谭咏麟-爱的根源演唱会,4.52867831282
10951,航海王：黄金岛的冒险,4.51139525806
10951,破冰船,4.49724731333
10951,儿行千里：何炅带你揭秘最牛家风,4.48048539346
10951,宫锁沉香,4.47302260004
10951,极速前进 第四季：潜水女神贾静雯,4.46754148322
10951,我们停战吧,4.45782264472
10951,发现：国家宝藏？塔尖上的国宝,4.44151959867
10951,我的老爸是奇葩,4.43775755088
11189,僵尸之地,16.9887447579
11189,青蛙王国冰冻大冒险,16.8423660011
11189,艺术家,16.8315556096
11189,高能少年团：张一山长发辣眼睛,16.8217026806
11189,笑声传奇：百变蔡明化身猫女王,16.7943560172
11189,27套礼服,16.7716822003
11189,左轮手枪,16.7692210294
11189,一条狗的使命,16.7641752481
11189,怪兽大学,16.7306711433
11189,极速前进 第四季：潜水女神贾静雯,16.7223502612
10970,猪猪侠超星萌宠,0.876906367828
10970,人文地理：明月出天山,0.832485784738
10970,高能少年团：王俊凯玩跳楼机超淡定,0.828742584079
10970,变形金刚3,0.816294064783
10970,黎明之前,0.814671044648
10970,极速前进 第四季：贾静雯入水逆局舞狮崩溃,0.812808854401
10970,老农民,0.811970700538
10970,舌尖上的中国Ⅱ？家常,0.811970700538
10970,蝙蝠侠无极限：怪物大乱斗,0.811970700538
10970,名侦探柯南：贝克街的亡灵,0.811970700538
10324,猫和老鼠,2.05161076629
10324,世界名酒品鉴：巴黎美食之旅,2.05161076629
10324,金星秀：胡歌郑元畅疯抢林依晨,2.05161076629
10324,王牌对王牌 第二季：王源林俊杰隔空互动,2.05081421091
10324,我们的挑战：黄晓明秀恩爱喊爱BABY,2.04950904108
10324,自然：感官奥秘-听觉,2.03534340407
10324,航海王：黄金岛的冒险,2.01086362703
10324,听风者,1.99557407623
10324,泰坦尼克号,1.98885323559
10324,龙虎少年队2,1.96325601084
10786,我是未来：SNH48示爱张绍刚？,3.12263043329
10786,繁星四月,3.00967829175
10786,KK魔法可可,2.96810242242
10786,青蛙王国冰冻大冒险,2.96365475926
10786,五彩缤纷的旅途：柬埔寨失落的神庙,2.96364820881
10786,极限挑战之皇家宝藏,2.94811917568
10786,疯狗马子,2.94495111089
10786,人文地理：深海兄弟,2.94348098198
10786,档案：周星驰,2.94014170518
10786,辛巴达历险记2,2.9299394499
11048,豪华爱漫游：法属波利尼西亚,1.10320340654
11048,快乐大本营：Angelababy嗨玩双截棍,1.09773154224
11048,名侦探柯南：异次元的狙击手,1.09713216304
11048,极速前进 第四季：潜水女神贾静雯,1.09228095016
11048,少女朱诺,1.09172552096
11048,艺术家,1.08911127792
11048,钟馗伏魔：雪妖魔灵,1.08903419009
11048,自然：探秘东非大裂谷,1.0867737519
11048,儿行千里：何炅带你揭秘最牛家风,1.08004008729
11048,钢铁侠3,1.07581088015
11214,喜羊羊发明大作战,6.90489328452
11214,人文地理：美丽乡村,6.90208796116
11214,我的老爸是奇葩,6.8974998543
11214,时代：家在内蒙古,6.8821206678
11214,27套礼服,6.88071478861
11214,辛巴达历险记2,6.87451354186
11214,星兽猎人,6.84729206719
11214,石破天惊,6.83854729863
11214,五彩缤纷的旅途：柬埔寨失落的神庙,6.83414925406
11214,中餐厅：黄晓明出游玩“失踪”,6.82642497844
10971,名利场,4.83142266191
10971,饼干警长,4.75870799907
10971,速度与激情1,4.75659198827
10971,在下坂本，有何贵干？,4.72278366263
10971,听风者,4.72188441997
10971,时代：家在内蒙古,4.72125264541
10971,破冰船,4.71500987214
10971,麻雀,4.71339648396
10971,猪猪侠之变身战队,4.70997233026
10971,风声,4.70658346762
10449,咱家,0.695774720563
10449,发现：天书秘境,0.65939327467
10449,音乐大师课,0.655995302793
10449,孔子,0.645011713511
10449,求婚大作战,0.643763567577
10449,机智过人 第一季：葛优降临现场飙歌,0.643763567577
10449,寻灵大冒险,0.641814528793
10449,金星秀：杨立新父子隔空秀默契,0.633192320032
10449,明日世界,0.625734812995
10449,爱宠大机密,0.624307949699
11290,航海王：黄金岛的冒险,5.01094376625
11290,听风者,4.97267756387
11290,发现：国家宝藏？塔尖上的国宝,4.95283483625
11290,拆弹专家,4.86521021024
11290,龙虎少年队2,4.86344143552
11290,爱情保卫战：16岁年龄差姐弟恋,4.85418229166
11290,达芬奇密码,4.82626294875
11290,博格曼,4.82626294875
11290,斗牛,4.82626294875
11290,第九区,4.82626294875
11021,钟馗伏魔：雪妖魔灵,4.34671790802
11021,坦坦小动员 第二季,4.29437946232
11021,挑战者联盟 第三季：魏晨遭队友无视险暴走,4.1867724835
11021,动物也疯狂,4.17138187634
11021,加油向未来 第二季：撒贝宁水上漂 航母舰载机空降现场,4.17027698552
11021,尼斯湖水怪,4.16150693357
11021,林海雪原,4.15279543751
11021,《今天我上线》北回归线上的瑰丽翡翠,4.14637625474
11021,艺术家,4.1463243781
11021,燃烧的蔬菜,4.13992252702
10168,谭咏麟-爱的根源演唱会,4.54869917223
10168,饼干警长,4.41677224744
10168,超级飞侠3,4.40346058939
10168,一条狗的使命,4.36050611458
10168,贝肯熊,4.34402813126
10168,秒速5厘米,4.32251475377
10168,生死拳,4.32000866279
10168,林海雪原,4.31896124909
10168,一粒红尘,4.30588642262
10168,挑战者联盟 第三季：魏晨遭队友无视险暴走,4.30386431602
10195,小马宝莉中文版,9.41839162279
10195,香港厨神,9.31412990047
10195,发现：国家宝藏？塔尖上的国宝,9.22649329238
10195,航海王：黄金岛的冒险,9.09729775273
10195,灵魂冲浪,9.0892737172
10195,珍宝解密 第一季,9.00439771081
10195,完美音调2,8.99160383303
10195,龙虎少年队2,8.94078505214
10195,自然：小动物大智慧,8.91756650213
10195,金箍棒传奇2：沙僧的逆袭,8.91654274066
11295,机械战警,0.510418864871
11295,花儿与少年 第三季：陈柏霖责任感爆棚,0.505071544682
11295,欢乐颂,0.505071544682
10842,名侦探柯南,3.21910735336
10842,火影忍者,3.21910735336
10842,冰河世纪4,3.21910735336
10842,偷书贼,3.21910735336
10842,玩具总动员2,3.21413732217
10842,时代：家在内蒙古,3.19697894406
10842,美国队长3,3.19513609822
10842,真相：山野救援队,3.183022362
10842,开心剧乐部：潘粤明暴露画家潜质,3.18212224782
10842,生死拳,3.17963499239
10570,蒙面唱将猜猜猜 第二季：真假黄晓明难倒猜评团,0.560388614704
10570,上海王,0.560388614704
10570,熟悉的味道 第二季：偷懒小王子上线 苏有朋花式甩锅,0.514831764439
10570,劫案迷云,0.50952606681
11159,谭咏麟-爱的根源演唱会,5.28796270354
11159,侏罗纪公园3,5.13569936215
11159,唐人街探案,5.09565155538
11159,儿行千里：何炅带你揭秘最牛家风,5.09368018051
11159,道格拉：吸血鬼,5.08554492795
11159,慕尼黑,5.08108738211
11159,艺术家,5.07351100708
11159,拳王阿里,5.06319596287
11159,你的名字,5.0592856596
11159,中餐厅：赵薇晓明“相爱相杀”,5.04336944555
10983,谭咏麟-爱的根源演唱会,5.04575688495
10983,钢铁侠3,5.01762307758
10983,坦坦小动员 第二季,4.9268917008
10983,不期而遇,4.90870587244
10983,浪花一朵朵,4.88848271218
10983,枕边故事,4.8657099537
10983,潘磕惺康第二季,4.86384116491
10983,深海利剑,4.86026833484
10983,艺术家,4.85874536935
10983,加油向未来 第二季：撒贝宁水上漂 航母舰载机空降现场,4.856302932
10196,破冰船,4.18969241262
10196,宫锁沉香,4.17425195054
10196,最新命令,4.17386633567
10196,曹格宣传片,4.15924946953
10196,我们停战吧,4.15888573458
10196,美国队长3,4.15820476714
10196,速度与激情1,4.1573290696
10196,哈尔的移动城堡,4.14560370796
10196,挑战的法则：大张伟嗨唱TFBOYS金曲,4.1445202303
10196,矮仔多情,4.14226130799
10979,72家房客：瘦马计划,0.660683886897
10979,雅罗斯拉夫：千年记忆,0.660683886897
10979,魔戒3：国王归来,0.660683886897
10979,伦敦直播：凯蒂？佩里,0.649723056858
10979,海底小纵队,0.641880924859
10979,天生是优我：收官！少女团逆袭出道,0.629055078986
10979,行走的筷子承德篇：八沟古镇里的美食,0.620451332926
10979,哈利？波特与死亡圣器,0.612152833174
10979,熊熊乐园,0.608548109477
10979,外来媳妇本地郎：直播吃饭,0.608457113981
11266,大军师司马懿之军师联盟,1.48926134288
11266,向上吧诗词：游戏boy逆袭获赞,1.48926134288
11266,机智过人 第一季：萌宠来袭惊呆江一燕,1.48926134288
11266,挑战者联盟 第三季：魏晨遭队友无视险暴走,1.45604281116
11266,味道中国,1.45435229581
11266,极速前进 第四季：范爷率组霸气夺冠,1.45338821666
11266,疯狂的石头,1.44846282679
11266,熊出没之冬日乐翻天,1.44813519201
11266,猩球崛起2：黎明之战,1.44631933549
11266,射雕英雄传,1.44208951881
10376,人文地理：明月出天山,3.38042440184
10376,挑战者联盟 第三季：魏晨遭队友无视险暴走,3.37273411743
10376,四眼天鸡,3.33829742036
10376,极限挑战 第一季20150719期,3.33829742036
10376,真情假爱,3.33829742036
10376,跨界喜剧王 第二季：未来女婿怼岳父？欧阳震华秀港普,3.33829742036
10376,托马斯和他的朋友们 第十四季,3.33829742036
10376,加菲猫2,3.33829742036
10376,紧急迫降,3.33829742036
10376,变身超人,3.33829742036
11122,与谍同谋,0.834296078171
11122,超级玛丽的世界,0.817217084137
11122,贝肯熊,0.81569010239
11122,一粒红尘,0.811159613622
11122,钢铁侠2,0.810652225139
11122,猩球崛起2：黎明之战,0.81055954939
11122,怪物史莱克3,0.806150458277
11122,极速风流,0.794132416127
11122,极速前进 第四季：范爷率组霸气夺冠,0.79226709373
11122,真相：罗哲文与古迹,0.785804476902
10914,开心剧乐部：杜淳体验扎心快递,0.890179749556
10914,笑声传奇：蔡明再出奇招玩穿越,0.821923299246
10914,怒海红尘,0.820686273345
10914,我们相爱吧之爱有天意：明道带王鸥回家见父母,0.797104369419
10914,极限挑战 第二季20160626期,0.755806414341
10914,101次求婚,0.755806414341
10914,记忆提取,0.755806414341
10914,辛普森一家 第二十七季,0.755806414341
10914,非诚勿扰：相声男爱轻熟女被质疑,0.755806414341
10914,剩者为王,0.755806414341
10389,栀子花开,42.7733762913
10389,谭咏麟-爱的根源演唱会,42.723086657
10389,秒速5厘米,42.5409846331
10389,儿行千里：何炅带你揭秘最牛家风,42.5392486317
10389,道格拉：吸血鬼,42.5273572856
10389,开心剧乐部：潘粤明暴露画家潜质,42.4580484656
10389,极速前进 第四季：潜水女神贾静雯,42.4230740639
10389,真相：山野救援队,42.4212619054
10389,一条狗的使命,42.3891025768
10389,车在?逋？高清),42.3665286861
10868,讲古：贼,5.12348329292
10868,特别呈现：超级工程Ⅱ-中国港,5.12348329292
10868,小情人,5.12348329292
10868,小屁孩日记2,5.12348329292
10868,特别呈现：鸟瞰中国-源远流长,5.12348329292
10868,排球少年 第三季,5.11737495012
10868,猪猪侠之光明守卫者,5.11161035203
10868,与女人们的对话,5.08694580594
10868,新年行动,5.08499511188
10868,魔力女战士,5.07722351544
11012,哆啦A梦：新大雄的日本诞生,1.04871718181
11012,我们来了 第二季：陈妍希展现跳远绝技,1.04825372737
11012,极速风流,1.04279619782
11012,异形大战铁血战士,1.04044298672
11012,谍影重重2,1.0399235563
11012,我们停战吧,1.03972242771
11012,澳洲乱世情,1.03964374208
11012,巴黎假期,1.03655995597
11012,少林问道,1.02261849996
11012,诺亚方舟漂流记,1.02201160756
10207,极速前进 第四季：潜水女神贾静雯,6.36858872099
10207,儿行千里：何炅带你揭秘最牛家风,6.35985935296
10207,棉花糖和云朵妈妈,6.30310598073
10207,火力少年王之传奇再现,6.25490570418
10207,道格拉：吸血鬼,6.24254510117
10207,核子母舰遇险记,6.24132638201
10207,挑战者联盟 第三季：范冰冰与韩庚贴身热舞,6.23541015197
10207,怪兽大学,6.23427547882
10207,笑声传奇：贾冰蔡明催泪飙戏,6.22698156577
10207,光的棍,6.22520304025
10512,空中监狱,2.97279960554
10512,一球成名,2.97279960554
10512,翻开这一页,2.97279960554
10512,维多利亚的秘密：2012时尚内衣秀,2.93637660433
10512,时代：小城故事,2.93636498879
10512,跨界歌王 第二季：江珊母女同框获歌王,2.93607812528
10512,我去世的吃醋女友,2.91559156831
10512,开心剧乐部：吴樾致敬舞者精神 刘欢遭马苏套路,2.9122578748
10512,黑天鹅,2.9077068574
10512,白狐,2.9077068574
10802,大灌篮,11.1916367166
10802,聪明伦文叙,11.1637433267
10802,米奇妙妙屋第一季,11.1177903486
10802,都市笑口组：乌龙衙门荒唐事,11.104821518
10802,罗宾汉,11.1044790208
10802,儿行千里：钱永刚分享家风故事,11.1018316077
10802,汽车人总动员,11.0930686895
10802,高能少年团：王俊凯董子健变带刀侍卫,11.0300861706
10802,机器人总动员,11.0013807152
10802,真相：山野救援队,10.9999231852
11162,高能少年团：张一山长发辣眼睛,2.99774552875
11162,咱家,2.98005840819
11162,特别呈现：草原新丝路,2.9568301277
11162,欢乐颂2,2.94585963127
11162,青蛙王国冰冻大冒险,2.93988839718
11162,滞留死亡,2.93909391058
11162,我是未来：SNH48示爱张绍刚？,2.93849900737
11162,完美音调2,2.93118069667
11162,飞刀又见飞刀,2.92633964385
11162,挑战者联盟 第三季：各路唱将燃爆收官现场,2.9250862882
11103,潘磕惺康第一季,0.885867247408
11103,冲锋战警,0.885867247408
11103,魔法灰姑娘,0.869719646068
11103,开讲啦：李强,0.846776482947
11103,非你莫属：涂磊力挺富二代 怒怼女老板,0.846776482947
11103,挑战者联盟 第三季：郑元畅陈学冬联手夺宝,0.846776482947
11103,红线,0.846228911392
11103,春天里,0.845012645007
11103,来吧兄弟：陈小春惨遭充气木马“虐待”,0.845012645007
11103,极限特工,0.845012645007
10310,我们家的微幸福生活,5.8267228655
10310,儿行千里：钱永刚分享家风故事,5.72484847206
10310,高能少年团：王俊凯董子健变带刀侍卫,5.64468226736
10310,汽车旅馆疯劫案,5.63243521883
10310,横冲直撞好莱坞,5.54805205189
10310,跨界喜剧王 第二季：陈德容倒追杨树林,5.54486596437
10310,米奇妙妙屋第一季,5.5178304007
10310,冰与火之歌：权力游戏 第七季宣传片,5.51453236218
10310,罗宾汉,5.50648415874
10310,都市笑口组：乌龙衙门荒唐事,5.50048738187
10702,饼干警长,7.47004213627
10702,不期而遇,7.35038751856
10702,坦坦小动员 第二季,7.33380868042
10702,极速前进 第四季：潜水女神贾静雯,7.31532765445
10702,通天狄仁杰,7.26883386596
10702,枕边故事,7.25002056633
10702,倾世皇妃,7.23665086265
10702,虎胆龙威,7.2312241608
10702,星际穿越,7.22245098084
10702,骇客时空,7.22196713015
11035,极限挑战 第一季20150614期,0.611361265153
11035,老炮儿,0.577165677481
10664,街边小吃 第三季,3.85307320994
10664,霍比特人：五军之战,3.84322809003
10664,了不起的孩子 第二季：偶像男团遭谢依霖现场疯狂表白,3.7971863682
10664,逗逗迪迪爱唱歌,3.78675161359
10664,星际小蚂蚁3D儿歌系列,3.76873286163
10664,哆啦A梦：新大雄的日本诞生,3.76801291252
10664,巴黎假期,3.7660867165
10664,生死拳,3.74046703929
10664,诺亚方舟漂流记,3.73383060553
10664,旅途的花样：李治廷变“剑侠”,3.73285317646
10523,越狱 第一季,5.18902947491
10523,极速前进 第四季：潜水女神贾静雯,5.17385693245
10523,古代世界,5.1640698701
10523,我们来了 第二季：关之琳重现最美十三姨,5.16254908246
10523,丧子疑云,5.1402025296
10523,末日浩劫,5.09893839602
10523,破冰船,5.09715139055
10523,星际穿越,5.09493519881
10523,生化危机2：启示录,5.08703932201
10523,摔跤吧！爸爸,5.08309458953
11121,钟馗伏魔：雪妖魔灵,2.62212591827
11121,饼干警长,2.59234524985
11121,艺术家,2.59051297286
11121,儿行千里：何炅带你揭秘最牛家风,2.57511846693
11121,越狱 第一季,2.55091000206
11121,极速前进 第四季：潜水女神贾静雯,2.51905420504
11121,谭咏麟-爱的根源演唱会,2.5163559783
11121,道格拉：吸血鬼,2.50954006905
11121,滞留死亡,2.50612784657
11121,坦坦小动员 第二季,2.50376621122
10177,排球少年 第三季,4.03069016373
10177,猩球崛起2：黎明之战,3.98180619449
10177,一粒红尘,3.94612119756
10177,外来媳妇本地郎：直播吃饭,3.93509616807
10177,寰宇视野：非洲最致命动物-猎杀技能,3.93019610526
10177,天亮之前,3.89051076813
10177,射雕英雄传,3.88079090885
10177,熊出没之冬日乐翻天,3.87814692686
10177,电锯狂魔,3.86566123317
10177,贝肯熊,3.85957986557
10144,奔跑吧：林俊杰李晨正面对刚,5.56304060442
10144,破冰船,5.56242582439
10144,时代：家在内蒙古,5.53236878638
10144,叶问3,5.51440559167
10144,潘磕惺康第三季,5.51440559167
10144,蝙蝠侠：元年,5.51440559167
10144,猫和老鼠：海盗寻宝,5.51440559167
10144,破碎之城,5.51440559167
10144,地心营救,5.51440559167
10144,自然：海洋活化石-腔棘鱼,5.51440559167
11013,极速前进 第四季：潜水女神贾静雯,12.8820426301
11013,钟馗伏魔：雪妖魔灵,12.8091010618
11013,我们停战吧,12.7365618086
11013,儿行千里：何炅带你揭秘最牛家风,12.7264046912
11013,圣诞老人2,12.7261930036
11013,饼干警长,12.7261086914
11013,超级飞侠3,12.6974615838
11013,射雕英雄传,12.644103017
11013,怪兽大学,12.6154598789
11013,枕边故事,12.591376446
11231,我是未来：SNH48示爱张绍刚？,0.705236166147
11231,奇域,0.672525027644
11231,特别呈现：零零后,0.672451952368
11231,非诚勿扰：播音出身爱挑刺 孟非威胁别找茬,0.659431693894
11231,碟中谍4：幽灵协议,0.657452973597
11231,魔兽,0.656760678174
11231,消防员,0.649138092351
11231,精灵梦叶罗丽2,0.649138092351
11231,高效环保机器大赛,0.649138092351
11231,了不起的孩子 第二季：谢依霖吐槽杨幂？,0.649138092351
10917,艺术家,2.11865870773
10917,极速前进 第四季：潜水女神贾静雯,2.06648348666
10917,衣着拯救：谢林复古服装店,2.06024066859
10917,发现：天书秘境,2.05724975265
10917,怪兽大学,2.04583297493
10917,末日浩劫,2.04071933816
10917,咱家,2.03936285111
10917,赛尔号之幻梦战记,2.03532679058
10917,儿行千里：何炅带你揭秘最牛家风,2.03274600744
10917,我们停战吧,2.02763376285
10938,时代：家在内蒙古,4.24724508894
10938,万象：中国艺术,4.20684032402
10938,喜羊羊发明大作战,4.20117052051
10938,破冰船,4.18446794536
10938,特务迷城,4.18223090887
10938,寰宇视野：未来在握,4.17839507392
10938,寰宇视野：神奇动物大揭秘,4.17589143103
10938,麻雀,4.17309898508
10938,哈尔的移动城堡,4.17268304256
10938,猪猪侠之变身战队,4.16260124692
11046,超级飞侠3,4.3217717954
11046,豪华爱漫游：法属波利尼西亚,4.30492613899
11046,老爸当家,4.29542921932
11046,骇客时空,4.26809149957
11046,人文地理：地图传奇,4.26452626802
11046,圣诞老人2,4.26139123113
11046,谭咏麟-爱的根源演唱会,4.25612493855
11046,侏罗纪公园3,4.24073297119
11046,红色通道,4.23315859984
11046,人文地理：渔夫模特,4.23315859984
10051,挑战者联盟 第三季：各路唱将燃爆收官现场,0.656460779536
10051,慕尼黑,0.64906744371
10051,儿行千里：何炅带你揭秘最牛家风,0.642346460277
10051,豪华爱漫游：法属波利尼西亚,0.64008936403
10051,怪兽大学,0.633226891976
10051,我们停战吧,0.629921023994
10051,72家房客：后窗情事,0.629650839332
10051,极速前进 第四季：潜水女神贾静雯,0.626605831306
10051,我的老爸是奇葩,0.62549866586
10051,跨界歌王 第二季：江珊母女同框获歌王,0.617878290297
11260,熊出没之冬日乐翻天,3.13392602946
11260,极速前进 第四季：范爷率组霸气夺冠,3.11972893765
11260,一粒红尘,3.08543210503
11260,超级飞侠3,3.06173718475
11260,挑战者联盟 第三季：魏晨遭队友无视险暴走,3.05885524498
11260,人文地理：地图传奇,3.04468545334
11260,奔跑吧：Baby感动回归,3.03292799133
11260,来吧兄弟：陈小春化身大佬分任务,3.02382398522
11260,疯狂小糖,3.02317741426
11260,谭咏麟-爱的根源演唱会,3.02004799566
10698,中餐厅：黄晓明出游玩“失踪”,1.98231137391
10698,高能少年团：张一山长发辣眼睛,1.97989272006
10698,繁星四月,1.96593622835
10698,万象：大象妈妈,1.96481364009
10698,雄狮,1.96112353622
10698,速度与激情5,1.96112353622
10698,我们来了 第二季：陈妍希携吴秀波唱情歌,1.96112353622
10698,黑猫警长之翡翠之星,1.96112353622
10698,开讲啦：程不时,1.96112353622
10698,魔鬼联队,1.96112353622
10889,危情24小时,10.1270417064
10889,宫锁沉香,10.1028117491
10889,盗梦空间,10.0412383865
